iter	Passed	Remaining
399	49763	74644
400	49849	74464
401	49949	74303
402	50027	74109
403	50143	73973
404	50254	73829
405	50355	73673
406	50448	73503
407	50590	73405
408	50676	73227
409	50779	73072
410	50883	72921
411	50985	72766
412	51102	72631
413	51212	72489
414	51311	72330
415	51411	72173
416	51524	72035
417	51647	71910
418	51749	71757
419	51861	71617
420	52000	71516
421	52128	71398
422	52259	71285
423	52404	71190
424	52543	71087
425	52653	70946
426	52779	70825
427	52904	70703
428	53012	70560
429	53124	70420
430	53213	70251
431	53336	70127
432	53442	69981
433	53538	69822
434	53646	69678
435	53789	69580
436	53903	69445
437	54224	69576
438	54446	69577
439	54606	69498
440	54790	69450
441	54942	69361
442	55040	69204
443	55169	69086
444	55308	68979
445	55440	68865
446	55602	68788
447	55715	68649
448	55831	68514
449	55966	68403
450	56124	68320
451	56317	68278
452	56582	68323
453	56762	68265
454	56906	68162
455	57062	68074
456	57185	67947
457	57416	67946
458	57585	67873
459	57762	67808
460	57926	67728
461	58076	67630
462	58191	67491
463	58400	67462
464	58627	67453
465	58802	67382
466	59006	67345
467	59182	67275
468	59374	67223
469	59518	67116
470	59651	66996
471	59804	66899
472	59936	66779
473	60060	66649
474	60205	66543
475	60315	66397
476	60459	66290
477	60601	66179
478	60756	66084
479	60879	65952
480	60991	65810
481	61155	65722
482	61267	65580
483	61416	65476
484	61549	65356
485	61688	65242
486	61825	65126
487	61957	65004
488	62130	64925
489	62274	64816
490	62424	64713
491	62556	64590
492	62728	64509
493	62857	64384
494	62974	64246
495	63162	64180
496	63293	64057
497	63433	63943
498	63573	63828
499	63722	63722
500	63866	63611
501	63982	63472
502	64133	63368
503	64253	63233
504	64404	63129
505	64554	63023
506	64736	62949
507	64871	62828
508	65009	62710
509	65141	62586
510	65316	62504
511	65425	62358
512	65532	62211
513	65692	62113
514	65837	62002
515	65974	61883
516	66104	61757
517	66248	61644
518	66439	61575
519	66574	61453
520	66723	61344
521	66878	61241
522	66998	61105
523	67131	60982
524	67264	60858
525	67407	60743
526	67547	60626
527	67659	60483
528	67785	60353
529	67936	60245
530	68071	60123
531	68205	60000
532	68318	59859
533	68449	59733
534	68580	59607
535	68715	59485
536	68862	59373
537	69072	59315
538	69213	59197
539	69366	59089
540	69532	58993
541	69673	58875
542	69820	58762
543	69957	58641
544	70118	58539
545	70242	58406
546	70367	58275
547	70505	58154
548	70630	58022
549	70744	57882
550	70841	57727
551	70960	57591
552	71083	57457
553	71197	57318
554	71341	57201
555	71472	57075
556	71609	56953
557	71722	56812
558	71838	56674
559	71959	56539
560	72237	56528
561	72399	56425
562	72516	56287
563	72650	56162
564	72794	56045
565	72932	55923
566	73060	55793
567	73174	55654
568	73427	55618
569	73560	55493
570	73660	55342
571	73772	55200
572	73862	55042
573	73972	54899
574	74098	54768
575	74334	54718
576	74483	54603
577	74582	54453
578	74695	54312
579	74826	54184
580	74953	54054
581	75064	53912
582	75195	53784
583	75320	53652
