iter	RMSE
286	2326.964405
287	2324.811183
288	2324.496015
289	2322.708927
290	2322.442176
291	2321.949276
292	2320.305805
293	2319.551599
294	2317.296441
295	2314.850424
296	2314.529968
297	2314.354238
298	2314.055712
299	2310.425105
300	2310.13755
301	2306.906496
302	2306.608874
303	2306.070612
304	2305.787785
305	2305.26384
306	2304.054112
307	2303.132443
308	2301.233246
309	2300.457234
310	2297.937418
311	2294.481946
312	2292.393159
313	2289.851761
314	2289.543219
315	2285.92921
316	2284.640379
317	2284.41803
318	2283.926431
319	2281.001186
320	2279.994393
321	2279.748193
322	2278.457087
323	2278.149518
324	2275.168365
325	2271.04962
326	2270.890122
327	2263.897399
328	2262.751695
329	2261.084377
330	2257.728859
331	2256.565077
332	2255.188365
333	2255.003148
334	2254.4519
335	2252.716746
336	2252.288097
337	2251.300741
338	2251.063276
339	2250.735202
340	2249.928689
341	2249.014222
342	2248.239141
343	2248.040013
344	2246.458477
345	2245.977034
346	2245.070454
347	2244.281391
348	2244.119062
349	2243.202445
350	2242.804912
351	2242.566399
352	2241.860271
353	2241.691379
354	2241.317284
355	2240.09862
356	2236.302353
357	2232.296226
358	2229.531569
359	2229.323774
360	2229.029133
361	2228.769176
362	2225.756399
363	2225.600987
364	2224.78152
365	2224.504813
366	2224.006961
367	2223.845348
368	2223.662778
369	2220.94673
370	2218.195862
371	2217.434929
372	2217.153857
373	2215.795112
374	2215.522789
375	2215.250482
376	2214.629186
377	2214.453814
378	2214.235205
379	2214.018776
380	2213.718313
381	2211.3761
382	2210.53805
383	2210.253687
384	2209.932835
385	2209.65661
386	2209.505522
387	2207.793129
388	2206.059064
389	2205.689783
390	2205.052224
391	2203.114725
392	2202.787295
393	2200.356191
394	2199.9534
395	2197.85844
396	2197.712555
397	2197.583822
398	2196.582914
399	2195.949892
400	2195.83728
401	2195.650659
402	2195.39194
403	2192.76827
404	2191.682567
405	2191.331991
406	2191.118245
407	2189.439192
408	2189.190354
409	2188.944588
410	2188.598192
411	2187.867122
412	2187.553833
413	2187.139941
414	2184.157182
415	2183.781107
416	2182.014592
417	2181.127364
418	2180.668591
419	2180.56917
420	2179.624449
421	2179.428366
422	2176.428398
423	2175.904269
424	2174.425588
425	2173.374403
426	2171.295902
427	2170.406813
428	2170.249721
429	2168.686177
430	2168.413032
431	2168.297781
432	2167.730942
433	2167.13896
434	2166.967664
435	2166.784205
436	2166.025548
437	2165.626349
438	2165.05673
439	2164.938027
440	2164.657987
441	2164.356532
442	2164.273899
443	2163.640246
444	2163.219762
445	2161.928957
446	2161.06622
447	2160.724791
448	2159.804788
449	2158.380852
450	2156.851884
451	2156.095087
452	2154.193101
453	2152.481872
454	2151.960329
455	2151.719124
456	2151.546947
457	2150.805787
458	2150.474194
459	2150.254198
460	2149.873098
461	2149.510822
462	2149.352445
463	2149.160796
464	2146.04014
465	2145.458697
466	2142.991004
467	2141.144768
468	2139.870597
469	2139.674761
470	2138.735559
471	2137.047166
472	2134.585614
473	2134.371147
474	2130.11102
475	2129.929664
476	2129.787124
477	2129.634963
478	2128.224369
479	2127.945744
480	2127.415684
481	2123.041782
482	2122.814695
483	2122.09168
484	2121.981395
485	2120.363312
486	2116.421331
487	2115.890451
488	2113.747353
489	2113.548606
490	2113.404545
491	2112.76367
492	2112.24534
493	2111.787573
494	2111.540749
495	2111.32588
496	2111.150119
497	2110.609146
498	2109.676979
499	2106.828277
500	2106.136237
501	2105.952268
502	2105.778548
503	2105.486726
504	2103.781723
505	2103.5814
506	2103.024171
507	2102.794481
508	2102.622944
509	2102.146406
510	2101.588497
511	2101.504548
512	2101.368148
513	2101.168659
514	2101.032471
515	2100.892835
516	2100.629216
517	2100.154655
518	2099.43214
519	2099.018446
520	2098.43987
521	2098.223194
522	2098.0669
523	2095.272551
524	2094.681195
525	2092.885924
526	2092.502057
527	2091.511231
528	2091.24185
529	2089.157917
530	2089.041891
531	2088.429925
532	2087.210892
533	2086.235046
534	2085.145278
535	2084.594638
536	2084.277031
537	2083.572843
538	2083.248055
539	2083.041629
540	2082.899041
541	2082.726331
542	2082.261925
543	2082.030132
544	2081.218974
545	2081.12922
546	2079.844209
547	2079.506114
548	2079.387797
549	2079.291853
550	2078.738374
551	2077.660933
552	2077.276225
553	2076.973256
554	2075.453957
555	2072.898224
556	2069.673862
557	2069.467375
558	2068.852193
559	2068.445008
560	2067.990776
561	2067.589303
562	2067.440597
563	2067.314952
564	2067.035993
565	2066.140289
566	2065.559112
567	2065.378054
568	2064.464421
569	2064.052592
570	2063.956653
571	2063.465295
572	2063.24192
573	2063.084725
574	2062.912922
575	2062.835453
576	2062.195639
577	2061.828111
578	2061.715771
579	2060.838045
580	2060.290589
581	2059.438611
582	2058.282626
583	2057.892593
584	2057.589006
585	2057.476046
586	2056.76893
587	2056.607993
588	2053.819798
589	2053.678547
590	2053.061651
591	2052.613617
592	2052.449539
593	2052.312623
594	2051.981388
595	2051.794068
596	2051.682597
597	2047.865368
598	2047.08999
599	2046.929435
600	2046.193161
601	2045.930224
602	2044.931286
603	2042.934552
604	2042.752347
605	2042.055648
606	2041.953027
607	2041.44272
608	2039.679101
609	2039.493182
610	2038.377883
611	2037.786805
612	2037.550049
613	2037.153426
614	2036.905508
615	2036.774277
616	2036.666663
617	2036.551376
618	2035.481134
619	2034.640039
620	2033.794561
621	2033.535018
622	2033.22192
623	2033.099001
624	2032.908438
625	2032.469098
626	2032.394408
627	2032.292764
628	2031.595465
629	2031.405427
630	2028.670957
631	2027.562234
632	2027.417423
633	2026.858343
634	2026.295204
635	2025.905569
636	2025.579095
637	2023.680115
638	2023.579774
639	2023.208909
640	2023.108859
641	2022.815151
642	2022.595239
643	2022.456577
644	2021.552839
645	2021.325139
646	2021.205846
647	2017.614308
648	2017.472687
649	2016.900585
650	2015.683003
651	2014.825079
652	2014.633884
653	2014.392044
654	2014.197786
655	2013.878575
656	2013.667255
657	2012.493357
658	2012.384645
659	2012.013236
660	2011.154624
661	2009.784428
662	2009.445898
663	2009.129824
664	2008.949223
665	2008.884195
666	2008.249741
667	2008.038359
668	2006.453596
669	2006.346165
670	2006.263872
671	2006.201863
672	2005.944475
673	2005.448352
674	2005.375009
675	2005.216396
676	2004.518851
677	2003.436996
678	2003.370937
679	2003.237085
680	2002.953727
681	2002.640319
682	2002.019808
683	2001.771278
684	2001.497862
685	2001.094772
686	1999.833265
687	1998.067162
688	1997.802905
689	1997.297662
690	1996.905271
691	1996.511517
692	1996.425596
693	1996.039827
694	1995.828647
695	1995.664923
696	1995.504366
697	1994.633961
698	1994.496546
699	1994.38913
700	1993.899825
701	1993.787342
702	1993.528196
703	1993.378988
704	1993.216344
705	1993.08537
706	1992.91485
707	1992.009224
708	1991.763581
709	1991.348181
710	1990.934379
711	1990.822299
712	1990.622774
713	1989.243122
714	1989.080605
715	1987.504961
716	1985.420452
717	1985.074028
718	1984.898536
719	1983.593805
720	1982.357397
721	1981.803671
722	1981.096556
723	1980.834112
724	1980.699659
725	1980.434315
726	1980.111338
727	1979.483962
728	1979.213591
729	1979.087655
730	1978.608111
731	1977.650124
732	1977.395037
733	1975.175075
734	1974.141051
735	1973.886397
736	1971.85784
737	1971.692527
738	1971.441419
739	1971.238607
740	1971.094299
741	1970.307485
742	1969.98343
743	1969.738123
744	1969.359797
745	1969.156339
746	1968.859856
747	1968.739322
748	1968.57761
749	1968.336428
750	1966.810529
751	1966.660927
752	1965.798907
753	1965.570051
754	1965.515541
755	1964.244285
756	1963.342739
757	1963.2322
758	1962.980854
759	1962.863104
760	1962.490996
761	1962.341122
762	1961.872841
763	1961.734543
764	1960.386733
765	1960.271189
766	1960.114891
767	1959.806669
768	1959.734336
769	1959.321947
770	1959.19258
771	1958.701864
772	1958.579294
773	1958.374404
774	1957.995179
775	1957.936703
776	1957.852925
777	1957.443096
778	1957.271939
779	1957.017771
780	1956.859162
781	1956.720164
782	1956.444241
783	1956.307151
784	1955.496374
785	1955.341136
786	1955.192708
787	1952.895804
788	1952.802797
789	1950.595248
790	1950.500785
791	1950.165753
792	1949.685556
793	1949.565991
794	1949.355824
795	1948.30449
796	1948.156348
797	1947.83291
798	1947.561441
799	1946.848108
800	1946.719762
801	1945.434095
802	1945.04367
803	1944.958239
804	1944.835665
805	1944.723417
806	1943.936281
807	1943.857983
808	1943.730161
809	1943.612456
810	1943.333403
811	1943.227526
812	1943.1785
813	1942.981866
814	1942.848975
815	1942.692106
816	1942.574232
817	1941.737021
818	1941.150584
819	1940.286113
820	1939.74197
821	1938.902866
822	1938.709369
823	1938.541094
824	1937.776573
825	1936.961295
826	1936.856436
827	1936.340657
828	1934.419784
829	1934.126837
830	1933.404603
831	1933.244692
832	1932.91208
833	1932.74854
834	1932.526544
835	1932.303813
836	1932.203965
837	1932.065166
838	1931.640032
839	1931.348136
840	1931.216799
841	1930.061669
842	1929.826603
843	1929.632541
844	1929.506891
845	1929.396759
846	1928.315202
847	1927.599976
848	1927.428189
849	1927.347221
850	1926.900945
851	1925.788432
852	1925.206507
853	1924.973309
854	1924.750544
855	1924.173957
856	1923.554928
857	1922.920413
858	1922.440945
859	1922.342317
860	1921.888402
861	1921.539286
862	1921.439235
863	1921.31687
864	1921.170158
865	1920.493161
866	1920.146009
867	1919.984023
868	1919.847215
869	1919.462939
870	1919.343942
871	1919.109244
872	1917.711755
873	1917.460046
874	1917.405278
875	1917.206313
876	1916.673324
877	1916.571263
878	1916.364737
879	1916.186858
880	1916.108006
881	1915.886485
882	1915.689218
883	1915.338809
884	1915.120115
885	1914.499256
886	1913.831796
887	1913.764439
888	1913.668682
889	1913.060451
890	1912.832805
891	1911.085944
892	1910.227609
893	1910.131096
894	1910.051415
895	1909.94914
896	1909.834561
897	1909.329337
898	1909.268051
899	1909.212039
900	1909.119694
901	1908.674479
902	1908.560313
903	1908.346531
904	1908.087649
905	1907.996858
906	1907.353497
907	1906.026374
908	1905.579459
909	1905.271472
910	1905.195606
911	1904.944519
912	1904.633546
913	1904.532391
914	1903.670539
915	1903.506548
916	1903.377224
917	1903.223128
918	1902.235199
919	1901.718767
920	1899.9861
921	1899.866448
922	1899.744745
923	1899.472965
924	1899.152351
925	1899.036399
926	1898.866055
927	1898.502902
928	1898.270964
929	1898.181263
930	1898.066871
931	1897.486649
932	1896.711752
933	1896.532122
934	1896.430806
935	1895.687079
936	1895.514604
937	1895.38172
938	1895.277558
939	1895.130964
940	1894.751803
941	1894.373399
942	1894.125842
943	1893.78727
944	1893.533766
945	1893.018615
946	1892.558834
947	1892.445799
948	1892.350844
949	1892.185866
950	1891.715565
951	1891.614875
952	1891.454919
953	1891.353781
954	1890.246861
955	1890.139416
956	1889.637939
957	1889.490272
958	1889.096602
959	1888.96959
960	1888.197806
961	1888.064251
962	1887.509097
963	1887.307285
964	1887.160821
965	1886.542039
966	1886.462653
967	1885.485664
968	1885.414884
969	1885.089452
970	1884.954792
971	1884.568038
972	1884.52539
973	1884.19488
974	1884.115008
975	1883.873566
976	1883.464417
977	1883.401871
978	1882.484396
979	1882.3392
980	1882.213733
981	1881.428418
982	1881.331438
983	1881.162281
984	1880.431185
985	1878.710815
986	1878.432986
987	1878.20518
988	1878.1
989	1878.026169
990	1877.889692
991	1877.749343
992	1877.588005
993	1877.472585
994	1877.379069
995	1877.301265
996	1877.204946
997	1877.107895
998	1876.920135
999	1876.748252
